request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"0a342205-c35f-4c9d-a616-e189824e6ed3",GET,/,"debug=true&locale=en",,302,,,,104540961928700,104541021288300,104541028019500
"1a81844c-5085-4563-a35a-51055ce97ad0",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=528,,104541047301800,104541055391600,104543806624300
"d5ac2fcc-59b9-4d17-a54a-95ec73e2cac8",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,104543909509900,104543916449500,104543917615000
"391a48a0-46b4-48d1-9124-e977b5d17b6d",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,104543927510500,104543929214400,104543929978700
"7232dcf9-b2a0-4fc6-8e4f-a85101b51371",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,104543939939300,104543941729000,104543942985000
"9b4ca563-415a-4fe6-b350-5af361385c70",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,104543948073200,104543949687600,104543950552200
"a28148bc-ee36-4506-9d9e-7223040d63e8",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,104543956403700,104543958736000,104543959479400
"2951c45e-478d-4d9e-9f34-cd4888eb634d",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,104543965766400,104543967691900,104543968548900
"b4f426e8-1f46-49e5-88fa-b825c605432c",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,104543972755100,104543974751900,104543975265900
"1e33d842-dabb-49d1-b059-b38b423b4df1",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,104543980074600,104543981511500,104543981979600
"04db06d1-09a8-4a6c-88e9-92d11bc5c9d5",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,104543986146500,104543987364100,104543987881900
"d7f4e284-80e7-4c8b-ae6b-713e0f21aece",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,104543993392700,104543994862700,104543995395000
"5be8c5d8-f1ce-4260-8cf5-5dd75d0ff62f",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,104544002203400,104544003638200,104544004301400
"8e224b7d-8588-4f52-8727-128f9dfa7b06",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,104544009317600,104544011076400,104544011769100
"f8692452-e616-4432-a21f-3f747c037585",GET,/images/logo.png,,,200,image/png,,,104544017094800,104544018492500,104544019114600
"ecd29d9a-8070-4bec-9b7b-2048cd76700f",GET,/images/banner.png,,,200,image/png,,,104544031680500,104544033641100,104544034193800
"d85b4bca-c8d5-42f3-b23b-27a9719d7794",GET,"/serviceImages/wifiEnElAvion.jpg",,,200,image/jpeg,,,104544040133400,104544041581700,104544042047600
"0d3dbd75-df1a-4641-873a-2471f56e89ce",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,104544046459200,104544047934700,104544048407000
"a0518bd1-776b-4887-afde-e0951f0f737a",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,104544055839200,104544058035500,104544058956000
"7362a919-7568-4fcf-b9b6-1cbd8a6710fd",GET,/images/favicon.ico,,,200,image/x-icon,,,104544066802200,104544076774100,104544077644600
"b72bbc08-ff13-459f-858d-1a90dce59327",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=530&username=",,104544084845200,104544091482200,104544999339100
"760169ba-1c11-4a7c-8750-c7bc8629b233",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,104545022914100,104545024488500,104545024981900
"5cbae8d0-94d5-40fa-aa4b-6632a1b33074",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,104545029527200,104545030937300,104545031350500
"ea7d2873-72dd-4c60-8591-a4b79bbef79d",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,104545035382500,104545036602300,104545036990800
"b8b900a8-c2e4-4e89-86b0-241930b613fb",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,104545040531700,104545041852600,104545042390600
"1eb309da-20e6-4107-b296-93bb7a07e675",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,104545046937500,104545048712700,104545049175400
"3e8dd9fc-c6bd-48ab-8219-c4941a019b5e",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,104545054121400,104545055776200,104545056266500
"3b739078-001f-493b-8728-4893bcfdbba3",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,104545060036900,104545061380700,104545061818700
"832aba7d-762f-4788-98b7-d26e6c0d6e0a",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,104545066911800,104545068397600,104545068905400
"87f7de62-5aa3-4ae1-abdd-aaf3181946b8",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,104545072773000,104545074005500,104545074709000
"600d5119-6e9d-42fe-91ae-506d2a247c78",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,104545080260100,104545081790400,104545082350100
"7b12446b-d12c-4470-b439-9ebaa335e7b7",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,104545086736000,104545087949500,104545088388000
"586c8633-73f0-401a-adb8-89b3e2306657",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,104545094840500,104545096285900,104545096841500
"0d5c4754-319a-4c1b-a322-4c871bba890b",GET,"/serviceImages/taxiServicio.jpg",,,200,image/jpeg,,,104545100381000,104545102191800,104545103300200
"017cc465-cfce-4c10-b1d6-ccbc9cbe5c43",GET,/images/banner.png,,,200,image/png,,,104545111506600,104545113110900,104545113646900
"e450401c-f9b5-46bc-a79a-bd68c7942b3d",GET,/images/logo.png,,,200,image/png,,,104545120657300,104545122622800,104545123309700
"7d894203-27a6-4aad-9923-fe4853ef52f5",POST,"/anonymous/system/sign-in",,"id=&password=administrator&remember=false&username=administrator&version=",302,,,,104545131858900,104545142830500,104545143773000
"b5056dab-0587-4e10-9e80-cf3540f689dd",GET,/,,,302,,,,104545147368900,104545149969600,104545150851900
"164170be-0535-4ca1-8c1d-ac16435018b3",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=510,,104545153945500,104545156645300,104545377672500
"73f8e1a0-ce59-404a-814f-04af9f2ee79b",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,104545390471600,104545392237500,104545392720800
"f25e76b8-d23a-4aa7-8d02-eeb7f2045d2f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,104545396477600,104545398096600,104545398452600
"57b7cb89-517f-4bd2-ae0c-077b071fd457",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,104545402162900,104545403216600,104545403602700
"3c3a1686-6a21-4d6e-9fa2-3432889fc846",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,104545406782600,104545407851100,104545408242800
"91485032-15b4-477e-bbfe-72e2cd19fef5",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,104545412177700,104545413751500,104545414208200
"21b9b279-a048-4f58-a155-4e495b6c0567",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,104545417965900,104545419300300,104545419910700
"a6dade30-bf5b-405b-920d-574b75217719",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,104545423384900,104545424993500,104545425636400
"87e32e41-345a-4658-890f-a84099158668",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,104545429579200,104545430831400,104545431330300
"4c1fa22a-ec08-49dc-8c6d-75401e1b6346",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,104545434414400,104545435532700,104545435898700
"4ab5bd57-3919-44ea-b9fb-4d729fa98240",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,104545439713600,104545440867900,104545441179300
"97b00d8b-bd2e-4e91-8e3e-5d17a6df6b51",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,104545444329300,104545445506100,104545445804500
"458a8c62-5850-4ebe-a830-06a8b15cd8e6",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,104545448779000,104545449854900,104545450147700
"803a747b-1375-4d21-ad09-0707b662a331",GET,/images/banner.png,,,200,image/png,,,104545453754700,104545454980200,104545455331300
"13a72fdf-be88-4ac6-b8e1-9b3428434c69",GET,/images/logo.png,,,200,image/png,,,104545459159200,104545460456400,104545460848200
"de4c78fd-4122-4600-994d-bb35850272dd",GET,"/serviceImages/wifiEnElAvion.jpg",,,200,image/jpeg,,,104545465192400,104545466323600,104545466668200
"87525975-9d7d-4341-80d1-04e8eca72d51",GET,"/administrator/airport/create",,,200,text/html;charset=utf-8,"id=0&operationalScopes=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22INTERNATIONAL%22%2C%22label%22%3A%22INTERNATIONAL%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22DOMESTIC%22%2C%22label%22%3A%22DOMESTIC%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22REGIONAL%22%2C%22label%22%3A%22REGIONAL%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&confirmation=false&version=0&service=519",,104545470335800,104545484585800,104546074897700
"0223c80a-a52a-4723-8e1c-5caa3328f43d",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,104546088812900,104546090499500,104546090976200
"bbd3ea51-1bcd-4ba9-804d-d99382616612",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,104546094786800,104546096070500,104546096449100
"a98fd444-9942-457e-80ea-f8310a6380af",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,104546100090700,104546101218700,104546101550400
"09ef01fe-4cf6-4243-8550-fbd2e15b535d",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,104546104726700,104546106120300,104546106554100
"5f72587e-e119-4d77-b138-bb975da545cc",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,104546109900300,104546111335900,104546111792000
"56f94f03-9b70-49fb-87cd-64a85691e706",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,104546116329300,104546117507000,104546117908100
"d29dee87-86ae-4249-b80d-23c1bbd3a003",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,104546120956800,104546122144800,104546122491400
"8c14f561-2569-4aa1-bd33-2b6bee1a872a",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,104546126590200,104546127884400,104546128208300
"e1a1a89c-efa4-4d73-ae48-a75553e8236f",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,104546132212800,104546133456700,104546133838000
"78db0192-8f5c-490c-90c0-c47288a51b6e",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,104546137300900,104546138850700,104546139226600
"b908c278-151e-4df2-b661-b07405d40f5d",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,104546142808800,104546143933300,104546144214200
"dba10d28-43b2-4f88-a501-93c3976509ad",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,104546146754600,104546147652200,104546147982900
"99987c0d-e90c-4f9f-865d-88c60a3cfe98",GET,/images/banner.png,,,200,image/png,,,104546150567300,104546151669900,104546152006400
"68a3e69f-81e8-4a51-b2d0-4d633e23879d",GET,/images/logo.png,,,200,image/png,,,104546154906800,104546156032600,104546156506800
"7159fd3b-7aaf-4a70-8e8c-0b8f6ded85d3",GET,"/serviceImages/wifiEnElAvion.jpg",,,200,image/jpeg,,,104546160201600,104546161222500,104546161488600
"49bb5aa9-54c9-4162-bfc7-76e69c67016d",POST,"/administrator/airport/create",,"city=&confirmation=false&country=&email=&iataCode=&id=0&name=&operationalScope=0&phoneNumber=&version=0&website=",200,text/html;charset=utf-8,"country=&city%24error=May+not+be+null.&iataCode=&id=0&operationalScopes=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22INTERNATIONAL%22%2C%22label%22%3A%22INTERNATIONAL%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22DOMESTIC%22%2C%22label%22%3A%22DOMESTIC%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22REGIONAL%22%2C%22label%22%3A%22REGIONAL%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&confirmation=false&version=0&phoneNumber=&name=&confirmation%24error=This+action+must+be+confirm.&city=&name%24error=May+not+be+null.&iataCode%24error=Invalid+IATA+Code.+May+not+be+null.&email=&website=&country%24error=May+not+be+null.&service=522&operationalScope%24error=May+not+be+null.&operationalScope=0",,104546164955000,104546205276700,104546377149100
"de6d197e-d6b8-4891-b6a1-7f7cd2d159a6",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,104546389394400,104546390903800,104546391277800
"7d4db151-ad50-4d41-affd-b2929a2b253e",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,104546394484500,104546395696300,104546396013200
"44f1dca1-0104-4e88-ab68-4262283eb5fb",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,104546398866400,104546400006600,104546400290500
"5093ba8b-7297-4f6f-a3ab-07c12ae4557b",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,104546402874400,104546404195500,104546404812500
