request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"c54abf36-133d-4790-bd01-6a2e1ac7cdb1",GET,/,"debug=true&locale=en",,302,,,,2495515938900,2495574395400,2495578691100
"4cb2acf2-f08d-490a-94fd-9abce5c58045",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=528,,2495595330900,2495604314000,2498372342700
"eccdf728-fa20-4b67-8cfe-58131dcd05e4",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,2498482351700,2498489972300,2498491443300
"77518f5a-9183-4120-9507-124ecf2ec656",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,2498500329400,2498503089300,2498504381400
"56543f20-f74a-4848-bafc-5c28fbdc1bb4",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,2498510804400,2498513211900,2498513946700
"8aecb630-5817-4b2e-91e7-db528b79bfe1",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,2498519752900,2498521741500,2498522457100
"a04153cd-8487-4d30-93ef-130045e706d7",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,2498528059900,2498530388600,2498531149900
"53a86fea-aeac-486c-a7d2-3e8e89a8c838",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,2498536564900,2498538987100,2498539810200
"602ef622-ffbe-4887-81fc-0b7f40de1c59",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,2498545076100,2498547330600,2498547862400
"4413b717-0970-42af-b473-d9314471c126",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,2498552513400,2498554713400,2498555528500
"53127371-ed0f-4cef-a2ce-71fdcb8337cf",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,2498560335900,2498562566300,2498563086700
"71e00130-c0e3-40d8-9e25-1f498da8e6c0",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,2498567323400,2498569435200,2498570015100
"276a8105-fa37-44d1-afdf-252e882e1c83",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,2498576414300,2498578283000,2498578929300
"e981385c-e501-4424-b20e-9614c9af7035",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,2498583076700,2498584989900,2498585610600
"1f72cf93-4a12-4939-945c-6bbd6614b06f",GET,/images/logo.png,,,200,image/png,,,2498589686300,2498591760400,2498592456300
"c291fd1e-99c7-4242-9d43-d81bda336fd2",GET,"/serviceImages/wifiEnElAvion.jpg",,,200,image/jpeg,,,2498604525100,2498606841700,2498607500200
"a4543721-b7f6-48ea-bed4-4530a452c1a4",GET,/images/banner.png,,,200,image/png,,,2498613562400,2498615672900,2498616579800
"5c09f024-5430-4e0c-acb2-a3217ab05848",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,2498622691900,2498625140500,2498625763100
"51af49c8-bfcb-484c-b05b-1ba507c6e98a",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,2498631602500,2498634065600,2498634803000
"9ab03dc2-ef87-4ee7-b271-a8347b468cbe",GET,/images/favicon.ico,,,200,image/x-icon,,,2498640971700,2498657714300,2498669545600
"41baa716-cd99-4dd9-bf79-4c290a4b4c7e",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=530&username=",,2498678431200,2498686217800,2499526076200
"68d3f625-b9a7-4d93-bf80-baa0bb383dde",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,2499544712700,2499546578600,2499547083400
"6a5c8275-f24d-430c-9b92-f66ab54f2ec6",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,2499551229400,2499552457500,2499552960200
"867b93cf-1768-4eab-a397-6e15cc9ec1f3",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,2499558876100,2499560197600,2499560656600
"0d5b11ab-9b26-473b-af33-a36e106f9f3a",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,2499564217800,2499565523800,2499566000000
"6cd37f35-3324-420d-8a48-11599c1eea2e",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,2499570073200,2499571599500,2499572077000
"50b05d48-e166-4b6e-9fea-7065ace0ecc4",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,2499576592100,2499578656500,2499579144300
"1e5debce-666c-450d-85ee-c69cf46f96b5",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,2499583503900,2499584884800,2499585284100
"cd5c837a-465a-4349-afbf-b60f76b3258a",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,2499590107900,2499592021700,2499592648100
"4b31bd4d-ef1a-4ad5-9d2d-533d36f05f04",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,2499596309500,2499597643900,2499598335800
"99fb9759-110a-46be-a185-67d91ac46eb1",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,2499603829200,2499605472300,2499606019400
"3d81f3b8-16dd-486d-8b95-24a16f92d2b9",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,2499610385100,2499611823300,2499612259800
"c3272034-862b-4266-ad2c-e7b231b70f88",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,2499617543100,2499619259900,2499619944000
"af231799-96fd-40fb-8f87-811e6a4cc6c4",GET,"/serviceImages/taxiServicio.jpg",,,200,image/jpeg,,,2499624301700,2499634950400,2499635960600
"7eba55b4-5089-4b72-85f5-fa2a17f8b447",GET,/images/banner.png,,,200,image/png,,,2499643922700,2499645728800,2499646265200
"fd9278e6-0df2-454a-aefa-022dcf635175",GET,/images/logo.png,,,200,image/png,,,2499652175800,2499653578700,2499654051400
"920d8b55-f72c-4e0e-bcbf-9c13dfdfa79c",POST,"/anonymous/system/sign-in",,"id=&password=agent3&remember=false&username=agent3&version=",302,,,,2499660828000,2499671448100,2499672180000
"d7e7713e-f3cc-4385-874e-f0a3d98bad76",GET,/,,,302,,,,2499675932500,2499678436400,2499679379800
"0f1e9734-798f-4b1d-8516-07407ccd4c57",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=510,,2499682870800,2499685423800,2499833433900
"84418bf1-0d29-4c99-85d9-b183dd40debd",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,2499843096700,2499844662000,2499845131200
"552f8572-0c19-45f2-b5c5-6e963cb2421f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,2499848676900,2499849835000,2499850176200
