request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"46a4b53b-1596-41f4-8b31-a1a04789b240",GET,/,"debug=true&locale=en",,302,,,,125081860009900,125081970048700,125081981991300
"e4659163-ec95-4064-9182-283222d69315",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=528,,125082021304300,125082041381600,125088569335900
"87e23883-dfe4-4271-940e-3085f005d0f0",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,125088777509200,125088791466800,125088794960400
"ebf4e4e4-505e-41eb-9e25-49ead8a7dbe3",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,125088815535500,125088820158300,125088822648900
"8e1a3b25-ef6b-404a-ad14-4be33a5940d0",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,125088837459100,125088841781200,125088843720000
"f2341faa-09a2-4cdb-b921-18580774057a",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,125088857126500,125088860923600,125088863660700
"b423fd19-e779-4ad6-976d-84f3373d06e9",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,125088874740900,125088879448300,125088881148300
"d751c9be-7ba4-4022-82ab-15eb08c3f05e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,125088899283400,125088904067900,125088906952200
"576f1640-5915-447b-a90c-110929c5138d",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,125088917840600,125088921478000,125088922755400
"2d223fc2-f391-452c-9adb-33f7d2b91aa4",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,125088932770000,125088936235400,125088937065200
"e9d60e59-1443-4f1e-be48-6f6b5aafa152",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,125088945019100,125088949208100,125088950388800
"168e817a-1c61-4b5f-8ae5-814084b6789f",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,125088961000200,125088965325500,125088967243000
"3534060b-552d-417a-a40a-443e872bbbd5",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,125088978571100,125088982260700,125088983778400
"b08f9eba-a326-43cb-b83e-65dd79a90500",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,125088996037900,125089002367500,125089004566200
"28a6132d-222f-4e7e-9d0f-303defe302fa",GET,/images/logo.png,,,200,image/png,,,125089013689300,125089016918400,125089018497000
"782b9890-805b-485d-85df-fbc4374078ce",GET,"/serviceImages/wifiEnElAvion.jpg",,,200,image/jpeg,,,125089044782000,125089049682700,125089051350200
"37984aac-a7af-473f-93cb-80dd5ad8295e",GET,/images/banner.png,,,200,image/png,,,125089064388600,125089067808700,125089068900500
"870f818a-34e7-42b6-a441-665cc5b92dfc",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,125089080894700,125089085323000,125089086401500
"f32edc7b-7c5a-44f9-8fee-885f2cd7cd03",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,125089101783500,125089106387000,125089107871100
"309416e2-dab0-47a3-b5ed-a3dc79d62264",GET,/images/favicon.ico,,,200,image/x-icon,,,125089119605300,125089143608100,125089145344000
"20a0cd89-f21e-4cc2-996e-035e80208232",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=530&username=",,125089157095900,125089176752600,125091198813200
"540aa78a-bfda-47d1-93eb-eea235ec32df",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,125091240551700,125091243644800,125091244878000
"4103fa24-c9a1-47ea-8487-8df35c3ccc18",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,125091254866300,125091257491800,125091258639500
"f7f34632-ed0e-4732-b8b7-6122d00982ad",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,125091268390300,125091273038200,125091274168500
"54aecfc2-2ebb-4131-bec6-e71b08ae3c1a",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,125091282583200,125091285326200,125091286213900
"0fa34cfe-26de-4631-9c4a-38b361473ccf",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,125091294992600,125091298126600,125091298878300
"a468b640-08f4-40de-b163-922677629fc4",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,125091307027300,125091310022300,125091310898400
"e6beffdf-7d88-471a-8cab-d1b7efa87680",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,125091318149300,125091321484400,125091322501000
"0f245f10-09cb-4b7b-a4fc-aa9800e2d093",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,125091331161200,125091334381900,125091335464000
