request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"12297cb1-f98a-4a08-9ded-41cba0e71f3a",GET,/,"debug=true&locale=en",,302,,,,103624288773800,103624345712700,103624351310200
"71df7583-d9d3-4718-a7d2-89b48170ad07",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=528,,103624370772200,103624379713900,103627175185700
"994074f3-1d9f-4f4e-8df2-b5e26db693b8",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,103627276396300,103627282864100,103627284752100
"1bd9d38c-baa8-4d64-b900-e24ebcfb71aa",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,103627303331100,103627305388000,103627306826900
"0cb0ba9e-998c-4520-a288-c67b64f3e0ec",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,103627314568600,103627316164500,103627317134600
"a944749f-f75f-4f5a-80f5-e5cb7f9abe7f",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,103627322528700,103627324436800,103627325183700
"aa1fa098-f827-4eb6-98e8-8c53550339cd",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,103627331092200,103627333364500,103627334410800
"20223325-318f-40de-b6cb-a92a60492a86",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,103627341076300,103627343318500,103627344462500
"0169a793-a4cd-43d8-8000-d2d38d7c5fb5",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,103627349731300,103627352203400,103627352892200
"e03ae7e5-1db0-4bf3-a1e6-3f4bcc5fab4a",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,103627358649000,103627360353400,103627361027300
"3a26eafd-57fa-469b-8e04-92ed0bee152e",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,103627365837300,103627367481600,103627368078200
"e75119f9-64ed-4994-abd1-26d11f8420ce",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,103627374546700,103627376438700,103627377116700
"d0d09fa5-098f-4e64-9e84-eca8339caedc",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,103627383463400,103627384992100,103627385732300
"f2f2704a-5a6e-4b33-a19d-3d55b5143fb0",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,103627390637800,103627392230800,103627393018700
"0691ba0b-cfb3-487a-b8ea-246ac8a68a36",GET,/images/logo.png,,,200,image/png,,,103627397880400,103627399409500,103627400170400
"c0b10e2a-8e83-40b2-b04b-369a1f7deaa4",GET,/images/banner.png,,,200,image/png,,,103627411586600,103627413576500,103627414289100
"579add93-aed0-40c5-934b-8dcde1d0ed17",GET,"/serviceImages/wifiEnElAvion.jpg",,,200,image/jpeg,,,103627420383600,103627422118800,103627422682900
"e22fb382-7111-4f3d-ae8e-2673fc040729",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,103627428513000,103627430179800,103627430779800
"65d70d7f-68f8-4b1c-896b-256944424153",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,103627438103100,103627440039500,103627441264300
"a60b6dcf-1e32-4c1a-be0e-3852920aa456",GET,/images/favicon.ico,,,200,image/x-icon,,,103627447844700,103627456693100,103627457536800
"93dd5f91-327f-42dc-ab83-f99451993d43",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=530&username=",,103627462867600,103627468579000,103628357602700
"95aa767a-7809-4213-afa1-ebaa590c4d45",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,103628377287400,103628379626300,103628380206000
"54ca8855-d37b-42c3-a0bd-504e573c4b7a",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,103628384846300,103628386172000,103628386704400
"26244af9-1763-40f3-9263-f271eb483294",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,103628390759100,103628392098000,103628392614800
"be616a9a-381f-43a5-ab68-8478830a8fc4",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,103628396728400,103628398323000,103628398986000
"5d4466b6-4aae-4a5f-9cd7-7f76d461c0a8",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,103628406795200,103628408460800,103628408935900
"ccd6a697-f7fc-4cd3-9e11-7119f5d4be96",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,103628413019000,103628414251100,103628414664500
"ef379626-d3a0-477e-a075-318b946bf86c",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,103628419189900,103628421432400,103628422092800
"56ad8c77-ef9c-48dc-b181-a74bbd88d984",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,103628428407900,103628430135800,103628430684700
"73e0939a-33b1-4b1d-a57c-39e26ba015fc",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,103628434276900,103628435475400,103628435936400
"18817fec-a4d8-4bcf-9348-a3c9b6ab77b8",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,103628440235500,103628441545300,103628442158500
"3c7d6615-9e9a-4569-a9fc-2529fd847e97",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,103628446152400,103628447316300,103628447698300
"b8dcc985-c157-46a8-94cf-077f1272d639",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,103628453912300,103628455664100,103628456506200
"be725531-1bd9-4097-9acc-ee1a12e4cc70",GET,"/serviceImages/taxiServicio.jpg",,,200,image/jpeg,,,103628460394400,103628462202000,103628462962200
"48b9382f-4b1b-4908-833e-6f1ec9b15c95",GET,/images/banner.png,,,200,image/png,,,103628470052200,103628471650300,103628472156200
"b31ae9e4-2e4c-4d97-8cc4-a348a4dadec6",GET,/images/logo.png,,,200,image/png,,,103628477994300,103628479554400,103628480154300
"082ab58b-9c9a-44de-90a6-eac620cbea27",POST,"/anonymous/system/sign-in",,"id=&password=administrator&remember=false&username=administrator&version=",302,,,,103628486919600,103628496714700,103628497485800
"cd3942c8-ae5e-43fe-80bf-d888ae08f19c",GET,/,,,302,,,,103628501195600,103628503510800,103628504131300
"a1781aac-7e0e-48c0-8a9e-b85b8cd3dfe0",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=510,,103628507003800,103628509519700,103628694827300
"195bec83-0b44-4955-9d7d-18c1ea6eb8b2",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,103628707304700,103628709686700,103628710560400
"6007b20d-f218-4565-ab90-019ab0038845",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,103628714696800,103628715874200,103628716223300
"bd9b6f7b-d888-4717-83ce-ceef28bc2f01",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,103628720138500,103628721203900,103628721642700
"3c4a1ed6-d4a5-483f-8a49-2ea319338565",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,103628724565400,103628725593000,103628726016200
"70c9bf95-c4b8-44d2-80c2-69747fb5319c",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,103628731211000,103628732660100,103628733078500
