request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"6566fc36-b242-4e1a-bd49-cd0ee41b9b81",GET,/,"debug=true&locale=en",,302,,,,10222922685200,10222987987200,10222993261200
"285690ea-8711-4c2f-abf3-9c510aed509f",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=528,,10223011707400,10223020191900,10226820732500
"b0a4df3b-fd3d-40be-9e50-201c9cfd0ace",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,10226931767900,10226939433000,10226940501100
"24ed047f-b66c-4802-9451-c463dd8e5bff",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,10226951613000,10226953953400,10226955215600
"e8730f48-917b-46dc-b430-f38ae6ffa3e9",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,10226963587000,10226965457000,10226966807000
"f1455066-0479-4668-8431-63c1d5aa4dae",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,10226973459600,10226975263300,10226976049300
"88f922f3-59c1-4fde-84ef-90ff3567706b",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,10226981074300,10226983189700,10226984138400
"c23af420-f963-4da0-9256-f5d857288438",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,10226993719400,10226995817400,10226997082800
"35b61c35-7c7c-412e-b910-4340ba41ef91",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,10227002949600,10227005754500,10227006601100
"7c9eb7db-297c-41d6-a018-3f64b38a90f9",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,10227011140600,10227012543500,10227013023100
"4b159f2a-1e8b-408a-ba73-80181bd8975c",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,10227016756800,10227018069200,10227018515800
"f905270d-884e-48c6-b547-ac3b0d061ece",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,10227022676200,10227024086900,10227024569400
"7e41fdc1-5138-4e40-a515-8bc49c15ef44",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,10227028221300,10227029624000,10227030132500
"1126c195-2392-450f-b920-db76f454b533",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,10227033800300,10227035121200,10227035607900
"69a8230f-71db-4975-9671-4cd483cdaf82",GET,"/serviceImages/wifiEnElAvion.jpg",,,200,image/jpeg,,,10227039381900,10227040763500,10227041225000
"2cdace21-cfa8-4580-a2b6-4a07c9e360a8",GET,/images/logo.png,,,200,image/png,,,10227051590200,10227054252200,10227055270800
"309224e5-9291-4665-a452-f8df83835a63",GET,/images/banner.png,,,200,image/png,,,10227062693000,10227064759900,10227065708600
"bdb2312b-80ff-4fe3-aaf3-a76cce64b33c",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-solid-900.woff2",,,200,application/font-woff2,,,10227072587800,10227074359400,10227074955100
"cc94be1f-3238-452d-83be-305cd01a15cf",GET,"/libraries/fontawesome/5.2.0/webfonts/fa-brands-400.woff2",,,200,application/font-woff2,,,10227083646500,10227086640500,10227087887200
"464769e5-0151-4bbd-9dfe-167f79941522",GET,/images/favicon.ico,,,200,image/x-icon,,,10227095519600,10227106064600,10227107197800
"35b864ee-804f-466e-a995-24dc3118d25e",GET,"/anonymous/system/sign-in",,,200,text/html;charset=utf-8,"password=&remember=false&service=530&username=",,10227114581200,10227121668300,10228589659600
"99197c34-586a-4649-916d-24c072cb88a8",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,10228608418500,10228610305100,10228610784400
"19aa73dc-88ab-42d9-abc6-8fe1ff4b0d65",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,10228614987500,10228616608000,10228617179100
"ddaabe78-83d6-4248-b736-6a16935f86ad",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,10228620849900,10228622246900,10228622756100
"5e81474f-3419-4d1e-b47a-7888d89f00c0",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,10228626407700,10228627620000,10228628007300
"c88cc064-5710-450c-b214-a6166e4de89d",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,10228632655000,10228634663800,10228635292300
"a027c01d-7321-4193-968d-99a42e3e3133",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,10228639951200,10228641869400,10228642449000
"dad24b21-e1a9-4d27-bd37-b69c89ddef8d",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,10228646378700,10228647775400,10228648188700
"b7dd3da8-6efa-4292-99fd-bf74e6d361c2",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,10228652486000,10228654058500,10228654747500
"24ca815c-89ca-4c82-8129-92a4cf14bf5f",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,10228659436600,10228661739000,10228662263000
"a907b722-67b4-46f7-b8b4-2e36e19eca8a",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,10228666131700,10228668040600,10228668501600
"ae241749-2c84-4dc7-85b7-7f286ddbbd1f",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,10228673040600,10228674549200,10228675007900
"e3371400-ba28-418d-be3b-fe6835d0d821",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,10228682706600,10228684626200,10228685269800
"0d85de9a-4380-4d64-870e-209d0cf93a01",GET,"/serviceImages/taxiServicio.jpg",,,200,image/jpeg,,,10228690073100,10228691930600,10228692740700
"70cc91d9-31ba-441e-b028-fccfdb4bd845",GET,/images/banner.png,,,200,image/png,,,10228700160000,10228702268300,10228703264900
"5d9e1013-5f8a-4781-abf1-a4602b7964de",GET,/images/logo.png,,,200,image/png,,,10228709338500,10228711240800,10228711821200
"d91f4a9c-e585-477b-aff6-b0f210c4d2ab",POST,"/anonymous/system/sign-in",,"id=&password=flightCrewMember1&remember=false&username=flightCrewMember1&version=",302,,,,10228719395200,10228731472700,10228732546700
"020cd805-fffa-4193-b4bb-72b770aff22e",GET,/,,,302,,,,10228736762900,10228739668900,10228740428100
"503f045e-2ba2-40ed-9d83-34aacc30251b",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=510,,10228743317400,10228746347400,10228939575400
"11594177-d1a3-45b9-9228-07ddccf87dcb",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,10228950392300,10228952011200,10228952537700
"37732a46-4b59-4569-9634-92ba29ccfaf9",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,10228955869600,10228957084600,10228957420900
